OBJECTID,School Name,Address,Address2,City,State,Zip,County,Contact Name,Title,Phone,Email / Contact Page,Institute Type Description,Institute Sub Type Description,Record Type Description,Community Type Description,District Type Description,School District Location,Institute ID,SED Code,x,y
7805,ANNA MERRITT ELEMENTARY SCHOOL,389 GREEN ST, ,LOCKPORT,NY,14094,NIAGARA,PATRICIA MCMAHON,PRINCIPAL,7164784727,pmcmahon@lockportschools.net,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,PUBLIC SCHOOL (IMF),SMALL CITIES, ,LOCKPORT CITY SD,800000041704,400400010001,198872.383146498,4786798.72147025
7806,W A WETTEL ELEMENTARY SCHOOL,4329 PETERBORO ST, ,VERNON,NY,13476,ONEIDA,VINCENT POMPO,PRINCIPAL,3158293615,vpompo@vvsschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY CENTRAL,PUBLIC SCHOOL (IMF),SMALL CITIES, ,SHERRILL CITY SD,800000041321,412000050005,455578.760843568,4768965.63774581
7807,MIDDLETOWN HIGH SCHOOL,30 GARDNER AVE EXT, ,MIDDLETOWN,NY,10940,ORANGE,LAUREN DURR,ACTING PRINCIPAL,8453261193,lauren.durr@ecsdm.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,PUBLIC SCHOOL (IMF),SMALL CITIES, ,MIDDLETOWN CITY SD,800000040387,441000010009,550397.719938112,4589098.16419859
7808,BOVL - OCB NEW VISION,7060 RT 104, ,OSWEGO,NY,13126,OSWEGO,ROBYN PROUD,ADMINISTRATOR,3159634262,rproud@citiboces.org,BOCES,BOCES VIRTUAL LOCATION,BOCES VIRTUAL LOCATION (NON-IMF), , ,BOCES OSWEGO,800000081656,800000081656,375326.859579041,4811625.87267592
7809,BOVL - SOMER INTERMEDIATE SCHOOL,240 RTE 202, ,SOMERS,NY,10589,PUTNAM,MELISSA CAFARO,ADMINISTRATOR,9142774344,mcafaro@pnwboces.org,BOCES,BOCES VIRTUAL LOCATION,BOCES VIRTUAL LOCATION (NON-IMF), , ,BOCES PUTNAM-NORTHERN WESTCHESTER,800000088989,800000088989,609036.024812766,4575695.60111367
7810,BOVL - SOMERS MIDDLE SCHOOL,250 RTE 202, ,SOMERS,NY,10589,PUTNAM,MELISSA CAFARO,ADMINISTRATOR,9142773399,mcafaro@pnwboces.org,BOCES,BOCES VIRTUAL LOCATION,BOCES VIRTUAL LOCATION (NON-IMF), , ,BOCES PUTNAM-NORTHERN WESTCHESTER,800000088990,800000088990,609240.085118569,4575794.48926187
7811,BOVL - POTSDAM ELEM ANNEX,68 LAWRENCE AVE, ,POTSDAM,NY,13676,SAINT LAWRENCE,JULIE AUSTIN-KORMANYOS,ADMINISTRATOR,3153864504,julie.austinkormanyos@sllboces.org,BOCES,BOCES VIRTUAL LOCATION,BOCES VIRTUAL LOCATION (NON-IMF), , ,BOCES ST LAWRENCE-LEWIS,800000088550,800000088550,502209.619724009,4947059.86963567
7812,BOVL - CROSSROADS - NWT,1000 PARK ST, ,OGDENSBURG,NY,13669,SAINT LAWRENCE,RACHEL ODONNELL,ADMINISTRATOR,3153864504,rachel.odonnell@sllboces.org,BOCES,BOCES VIRTUAL LOCATION,BOCES VIRTUAL LOCATION (NON-IMF), , ,BOCES ST LAWRENCE-LEWIS,800000088551,800000088551,462411.020082309,4949213.09586247
7813,PASHLEY ELEMENTARY SCHOOL,30 PASHLEY RD, ,SCOTIA,NY,12302,SCHENECTADY,JILL BONACIO,PRINCIPAL,5183999141,jbonacio@bhbl.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,BURNT HILLS-BALLSTON LAKE CSD,800000038701,520101060004,588060.716379423,4748559.36616522
7814,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL,125 MIDDLETOWN RD, ,WATERFORD,NY,12188,SARATOGA,CHRISTOPHER SCANLAN,PRINCIPAL,5182370800,cscanlan@whufsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,WATERFORD-HALFMOON UFSD,800000038487,522101030004,607602.595664646,4740826.26957649
7815,WATERFORD-HALFMOON ELEMENTARY SCHOOL,125 MIDDLETOWN RD, ,WATERFORD,NY,12188,SARATOGA,JOSEPH SIRACUSE,PRINCIPAL,5182370800,jsiracuse@whufsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,WATERFORD-HALFMOON UFSD,800000038488,522101030005,607626.937701126,4740895.06167958
7816,JEFFERSON ELEMENTARY SCHOOL,100 PRINCETOWN RD, ,SCHENECTADY,NY,12306,SCHENECTADY,JOBY GIFFORD,PRINCIPAL,5183551342,jgifford@schalmont.net,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SCHALMONT CSD,800000038436,530501060003,582738.907404224,4738595.83423399
7817,MYNDERSE ACADEMY,105 TROY ST, ,SENECA FALLS,NY,13148,SENECA,FAITH LEWIS,PRINCIPAL,3155685500,flewis@senecafallscsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SENECA FALLS CSD,800000038119,560701060003,353281.440542042,4753715.08389151
7818,ELIZABETH CADY STANTON ELEMENTARY SCHOOL,38 GARDEN ST, ,SENECA FALLS,NY,13148,SENECA,AMY HIBBARD,PRINCIPAL,3155685500,ahibbard@senecafallscsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SENECA FALLS CSD,800000038120,560701060004,353618.245046773,4751885.68815001
7819,SENECA FALLS MIDDLE SCHOOL,95 TROY ST, ,SENECA FALLS,NY,13148,SENECA,KEVIN RHINEHART,PRINCIPAL,3155685500,krhinehart@senecafallscsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SENECA FALLS CSD,800000038121,560701060005,353270.003524903,4753633.36776906
7820,WATERLOO HIGH SCHOOL,96 STARK ST, ,WATERLOO,NY,13165,SENECA,MARY THOMAS-MADONNA,PRINCIPAL,3155391550,mary.thomas-madonna@waterloocsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,WATERLOO CSD,800000038088,561006060001,347345.505646522,4752900.3056705
7821,MOUNT SINAI ELEMENTARY SCHOOL,118 N COUNTRY RD, ,MOUNT SINAI,NY,11766,SUFFOLK,ROB CATLIN,PRINCIPAL,6318702600,rcatlin@mtsinai.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,MT SINAI UFSD,800000037628,580207020001,666606.162086677,4533682.14015281
7822,MOUNT SINAI MIDDLE SCHOOL,114 N COUNTRY RD, ,MOUNT SINAI,NY,11766,SUFFOLK,ELIZABETH HINE,PRINCIPAL,6318702700,ehine@mtsinai.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,MT SINAI UFSD,800000037629,580207020002,666454.125858838,4533913.51949955
7823,LONGWOOD JUNIOR HIGH SCHOOL,198 LONGWOOD RD, ,MIDDLE ISLAND,NY,11953,SUFFOLK,ADAM DEWITT,PRINCIPAL,6313452701,adam.dewitt@longwoodcsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,LONGWOOD CSD,800000037555,580212060006,676034.56021596,4525816.75036583
7824,LONGWOOD MIDDLE SCHOOL,41 YAPHANK MIDDLE ISLAND RD, ,MIDDLE ISLAND,NY,11953,SUFFOLK,YVETTE MERCADO-TILLEY,PRINCIPAL,6313452735,yvette.tilley@longwoodcsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,LONGWOOD CSD,800000037556,580212060007,673672.785676634,4527162.78138298
7825,KREAMER STREET ELEMENTARY SCHOOL,37 KREAMER ST, ,BELLPORT,NY,11713,SUFFOLK,SEAN CLARK,PRINCIPAL,6317301650,sclark9@southcountry.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,SOUTH COUNTRY CSD,800000037470,580235060002,673569.827522342,4514217.29198302
7826,BROOKHAVEN ELEMENTARY SCHOOL,101 FIREPLACE NECK RD, ,BROOKHAVEN,NY,11719,SUFFOLK,REBECCA RAYMOND,PRINCIPAL,6317301700,rraymond@southcountry.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,SOUTH COUNTRY CSD,800000037471,580235060003,676065.423262211,4515989.79963928
7827,BELLPORT MIDDLE SCHOOL,35 KREAMER ST, ,BELLPORT,NY,11713,SUFFOLK,M. JAMAL COLSON,PRINCIPAL,6317301648,jcolson@southcountry.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,SOUTH COUNTRY CSD,800000037472,580235060004,673736.045771435,4514175.49392039
7828,INDIAN HOLLOW SCHOOL,151 KINGS PARK RD, ,COMMACK,NY,11725,SUFFOLK,BRIAN SIMPSON,PRINCIPAL,6318583590,bsimpson@commack.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,COMMACK UFSD,800000037283,580410030005,646335.986710038,4524020.19867354
7829,WOOD PARK SCHOOL,15 NEW HWY, ,COMMACK,NY,11725,SUFFOLK,MICHELLE COLLISON,PRINCIPAL,6318583680,mcollison@commack.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,COMMACK UFSD,800000037262,580410030014,645542.552521007,4521022.72418156
7830,BIRCHWOOD INTERMEDIATE SCHOOL,121 WOLF HILL RD, ,MELVILLE,NY,11747,SUFFOLK,ANTHONY CICCARELLI,PRINCIPAL,6318123200,aciccarelli@shufsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT UNION FREE,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,SOUTH HUNTINGTON UFSD,800000037251,580413030008,634864.459518946,4519248.80552319
7831,WOODHULL SCHOOL,99 MAPLE AVE DOCK, ,BAY SHORE,NY,11706,SUFFOLK,PHILIP TAMBERINO,PRINCIPAL,6315835626,ptamberino@fi.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL UNION FREE,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,FIRE ISLAND UFSD,800000036972,580514020001,648536.37300751,4508707.57872623
7832,LITTLE FLOWER SCHOOL,2460 N WADING RIVER RD, ,WADING RIVER,NY,11792,SUFFOLK,ROBERT SCAPPATORE,PRINCIPAL,6319294300,rscappatore@littleflowerufsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL SPECIAL ACT,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,RIVERHEAD CSD,800000036917,580603020001,682060.834246862,4537314.82759671
7833,HARRY L EDSON SCHOOL,116 MERILINA AVE, ,KINGSTON,NY,12401,ULSTER,KATHLEEN LOWELL,PRINCIPAL,8453386990,klowell@kingstoncityschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,PUBLIC SCHOOL (IMF),SMALL CITIES, ,KINGSTON CITY SD,800000036303,620600010024,580152.472528225,4642784.04965161
7834,MARBLETOWN ELEMENTARY SCHOOL,12 PINEBUSH RD, ,STONE RIDGE,NY,12484,ULSTER,ANDREW DAVENPORT,PRINCIPAL,8456870284,adavenport@rondout.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,RONDOUT VALLEY CSD,800000036199,620901060002,570384.374889872,4633800.47518893
7835,MARLBORO ELEMENTARY SCHOOL,1380 RT 9W, ,MARLBORO,NY,12542,ULSTER,PATRICIA WALSH,PRINCIPAL,8452361636,patricia.walsh@marlboroschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,MARLBORO CSD,800000059068,621001060006,586008.672304255,4606726.61061637
7836,LENAPE ELEMENTARY SCHOOL,1 EUGENE L BROWN DR, ,NEW PALTZ,NY,12561,ULSTER,SEAN INGLEE,PRINCIPAL,8452564300,singlee@newpaltz.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,NEW PALTZ CSD,800000036157,621101060002,575427.743447803,4617914.59538255
7837,JOHN G BORDEN MIDDLE SCHOOL,109 BONA VENTURA AVE, ,WALLKILL,NY,12589,ULSTER,NICHOLAS PANTALEONE,PRINCIPAL,8458957175,npantaleone@wallkillcsd.k12.ny.us,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),LARGE CENTRAL DISTRICTS AND VILLAGE DISTRICTS, ,WALLKILL CSD,800000036110,621801060006,568682.979340181,4606092.85866664
7838,SOMERS INTERMEDIATE SCHOOL,240 RT 202, ,SOMERS,NY,10589,WESTCHESTER,ELIZABETH TURNER,PRINCIPAL,9142774344,eturner@somersschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SOMERS CSD,800000034929,662101060003,609042.625822659,4575703.68212578
7839,SOMERS MIDDLE SCHOOL,250 RT 202, ,SOMERS,NY,10589,WESTCHESTER,JEFFREY GETMAN,PRINCIPAL,9142773399,jgetman@somersschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,SOMERS CSD,800000034930,662101060004,609222.199091765,4575783.58324552
7840,SAUNDERS TRADES & TECHNICAL HIGH SCHOOL,183 PALMER RD, ,YONKERS,NY,10701,WESTCHESTER,STEVEN MAZZOLA,PRINCIPAL,9143768150,smazzola@yonkerspublicschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,PUBLIC SCHOOL (IMF),LARGE CITIES, ,YONKERS CITY SD,800000034731,662300010040,595066.531878253,4533051.36820754
7841,ROOSEVELT HIGH SCHOOL - EARLY COLLEGE STUDIES,631 TUCKAHOE RD, ,YONKERS,NY,10710,WESTCHESTER,ED DECHENT,PRINCIPAL,9143768500,edechent@yonkerspublicschools.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CITY,PUBLIC SCHOOL (IMF),LARGE CITIES, ,YONKERS CITY SD,800000034733,662300010043,597253.890156202,4534330.51412445
7842,LE ROY JUNIOR-SENIOR HIGH SCHOOL,9300 SOUTH ST RD, ,LE ROY,NY,14482,GENESEE,TIM MCARDLE,PRINCIPAL,5857688131,tmcardle@leroycsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL INDEPENDENT CENTRAL,PUBLIC SCHOOL (IMF),MEDIUM CENTRAL DISTRICTS, ,LE ROY CSD,800000033996,181001060002,256878.030073058,4760880.60762968
7843,NAPLES ELEMENTARY SCHOOL,2 ACADEMY ST, ,NAPLES,NY,14512,ONTARIO,KRISTINA SAUCKE,PRINCIPAL,5853747951,ksaucke@naplescsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,NAPLES CSD,800000033943,431201040003,302903.995047012,4721425.39950258
7844,DALTON-NUNDA SECONDARY SCHOOL,13 MILL ST, ,NUNDA,NY,14517,LIVINGSTON,KAREN BENNETT,PRINCIPAL,5854682900,kbennett@keshequa.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,DALTON-NUNDA CSD (KESHEQUA),800000033950,241101040003,258665.294751432,4718211.985687
7845,AVON PRIMARY SCHOOL,161 CLINTON ST, ,AVON,NY,14414,LIVINGSTON,ROBERT LUPISELLA,PRINCIPAL,5852262455,rlupisella@avoncsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,AVON CSD,800000033917,240101040001,276177.783995436,4754179.6425877
7846,AVON HIGH SCHOOL,245 CLINTON ST, ,AVON,NY,14414,LIVINGSTON,RYAN WAGNER,PRINCIPAL,5852262455,rwagner@avoncsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,AVON CSD,800000055767,240101040002,276393.564318801,4754024.98535593
7847,AVON MIDDLE SCHOOL,191 CLINTON ST, ,AVON,NY,14414,LIVINGSTON,JENNIFER MILLER,PRINCIPAL,5852262455,jmiller@avoncsd.org,PUBLIC SCHOOLS,PUBLIC SCHOOL CENTRAL,PUBLIC SCHOOL (IMF),SMALL CENTRAL DISTRICTS, ,AVON CSD,800000051038,240101040003,276438.071385499,4754064.83741565
7848,TREY WHITFIELD SCHOOL,17 HINSDALE ST, ,BROOKLYN,NY,11207,KINGS,A B WHITFIELD,ADMINISTRATOR,7183427722,aforrest@treywhitfieldschool.org,NON-PUBLIC SCHOOLS,BAPTIST,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 19,800000044436,331900858851,592882.304604997,4503259.94156247
7849,SS HILDA & HUGH SCHOOL,619 W 114TH ST, ,NEW YORK,NY,10025,NEW YORK,VIRGINIA CONNOR,HEAD OF SCHOOL,2129321980,vconnor@sthildas.org,NON-PUBLIC SCHOOLS,EPISCOPAL,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 3,800000047349,310300515858,587209.136103255,4517885.96048084
7850,RAMAZ LOWER SCHOOL,125 E 85TH ST, ,NEW YORK,NY,10028,NEW YORK,JONATHAN CANNON,HEAD OF SCHOOL,2127748010,cannonj@ramaz.org,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 2,800000048205,310200228605,588045.209356184,4514767.42380744
7851,MANHATTAN DAY SCHOOL,310 W 75TH ST, ,NEW YORK,NY,10023,NEW YORK,DAVID LOEWENBERG,PRINCIPAL,2123766800,dloewenberg@manhattanday.org,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 3,800000047384,310300226796,585716.821866891,4515057.46224209
7852,MOSDOS CHASIDEI SQUARE,105 HEYWARD ST, ,BROOKLYN,NY,11206,KINGS,MANUEL KALISCH,PRINCIPAL,7188520502,sdsquare@yeshivanet.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 14,800000045238,331400227886,588116.283462695,4506131.41486563
7853,BNEI SHIMON YISROEL OF SOPRON,18 WARSOFF PL, ,BROOKLYN,NY,11205,KINGS,ROSA FRIEDMAN,ADMINISTRATOR,7188554092,rosafriedman@thejnet.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 14,800000045228,331400228257,588332.457786651,4505849.21044272
7854,YESHIVA CHSAN SOFER,1876 50TH ST, ,BROOKLYN,NY,11204,KINGS,MORDECHAI STUHL,ADMINISTRATOR,7182361171,office@chsansofer.org,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 20,800000055831,332000226948,586269.006694389,4497788.7453634
7855,YESHIVAS NOVOMINSK-KOL YEHUDA,1690 60TH ST, ,BROOKLYN,NY,11204,KINGS,YISROEL SCHWEBEL,PRINCIPAL,7184382727,y.schwebel@novominsk.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 20,800000044270,332000228904,585428.954435497,4497441.3478428
7856,LUBAVITCHER SCHOOL CHABAD,841 OCEAN PKY, ,BROOKLYN,NY,11230,KINGS,S DECHTER,DEAN,7188597600,rsd841@gmail.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 21,800000044064,332100206938,587064.574886617,4497951.10160671
7857,YESHIVA TIFERETH ELIMELECH,1650 56TH ST, ,BROOKLYN,NY,11204,KINGS,MALKA DAVID,PRINCIPAL,7184381177,afeigelstock@yeshte.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 22,800000043844,332200228584,585567.696643414,4497736.71828544
7858,LYCEE FRANCAIS DE NEW YORK,505 E 75TH ST, ,NEW YORK,NY,10021,NEW YORK,EVELYNE ESTEY,HEAD OF SCHOOL,2124393821,eestey@lfny.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 2,800000047542,310200996792,588476.23900212,4513610.59407383
7859,WINSTON PREPARATORY SCHOOL,126 W 17TH ST, ,NEW YORK,NY,10011,NEW YORK,SCOTT BEZSYLKO,PRINCIPAL,6466382705,sbezsylko@winstonprep.edu,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 2,800000034176,310200998518,584696.34733762,4510338.91117093
7860,RIVERDALE COUNTRY SCHOOL,5250 FIELDSTON RD, ,BRONX,NY,10471,BRONX,DOMINIC RANDOLPH,HEADMASTER,7185192711,drandolph@riverdale.edu,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 10,800000046013,321000996867,592662.85327613,4528170.41689301
7861,LAVELLE SCHOOL FOR THE BLIND,3830 PAULDING AVE, ,BRONX,NY,10469,BRONX,REBECCA RENSHAW,EXECUTIVE DIRECTOR,7188821212,rrenshaw@lavelleschool.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 11,800000045788,321100995200,596626.550216078,4526262.19703337
7862,BERKELEY-CARROLL SCHOOL,181 LINCOLN PL, ,BROOKLYN,NY,11217,KINGS,LISA WALLER,HEADMASTER,7185346560,lwaller@berkeleycarroll.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 13,800000045361,331300996888,586712.401358854,4503257.57555893
7863,YESHIVA BOYAN,1205 44TH ST, ,BROOKLYN,NY,11219,KINGS,YAKOV FISHMAN,DIRECTOR,7184356060,boyan@verizon.net,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 15,800000045046,331500228921,585320.84827349,4499192.17746657
7864,MASORES BAIS YAAKOV ELEMENTARY SCHOOL,1395 OCEAN AVE, ,BROOKLYN,NY,11230,KINGS,JOSEPH GELMAN,PRINCIPAL,7186922424,ygelman@masores.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 22,800000043808,332200229244,588249.987663062,4498027.18372072
7865,UNITED LUBAVITCHER YESHIVA,570 CROWN ST, ,BROOKLYN,NY,11213,KINGS,JOSEPH SIMPSON,PRINCIPAL,7187744131,yossi@yttl.org,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 17,800000044771,331700229397,589636.582740997,4502153.28690405
7866,MANHATTAN HIGH SCHOOL FOR GIRLS,154 E 70TH ST, ,NEW YORK,NY,10021,NEW YORK,GEORGE KARASICK,ACTING PRINCIPAL,2127376800,gdk310@hotmail.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 2,800000048207,310200229438,587531.126585786,4513603.25906284
7867,EAST HARLEM SCHOOL AT EXODUS HOUSE,309 E 103RD ST, ,NEW YORK,NY,10029,NEW YORK,COURTNEY KNOWLTON,DIRECTOR,2128768775,cknowlton@eastharlemschool.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 4,800000047160,310400999536,589169.774041443,4515824.13139101
7868,BNOS MARGULIA VIZNITZ,971 41ST ST, ,BROOKLYN,NY,11219,KINGS,TAUB MAYER,PRINCIPAL,7182342000,ymb@yicviznitz.org,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 15,800000043998,331500226079,585020.592823531,4499718.18325483
7869,SCHOOL AT COLUMBIA UNIVERSITY (THE),556 W 110TH ST, ,NEW YORK,NY,10025,NEW YORK,AMANI REED,ADMINISTRATOR,2128514283,headofschool@theschool.columbia.edu,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 3,800000056706,310300999956,587186.254068964,4517490.8908888
7870,MASORES BAIS YAAKOV HIGH SCHOOL,1395 OCEAN AVE, ,BROOKLYN,NY,11230,KINGS,SHAINDY PINTER,PRINCIPAL,7186922424,n.gerber@masores.com,NON-PUBLIC SCHOOLS,JEWISH,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 22,800000060937,332200225688,588249.987663062,4498027.18372072
7871,BROOKLYN WALDORF SCHOOL,11 JEFFERSON AVE, ,BROOKLYN,NY,11238,KINGS,CHRISTINA PANTAZIS-BLADES,DIRECTOR,7187833270,christina@brooklynwaldorf.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 13,800000060801,331300996011,588115.697461817,4504056.8447567
7872,INTERNATIONAL SCHOOL OF BROOKLYN,477 COURT ST, ,BROOKLYN,NY,11231,KINGS,JOE SANTOS,DIRECTOR,7183693023,joesantos@isbrooklyn.org,NON-PUBLIC SCHOOLS,INDEPENDENT,NON PUBLIC SCHOOL (IMF),NEW YORK CITY, ,NYC GEOG DIST 15,800000060936,331500995687,584656.852278434,4503334.87267476
